date,well_name,on_stream_hrs,bhp,downhole_temp,annulus_p,choke_size,whp,wht,cum_oil,cum_form_gas,cum_total_gas,cum_water,oil_day,gas_day,water_day,max_bhp,Reservoir Name,Initial_PSI,Bubble_PSI,Current_PSI,Solution_GOR,Formation_Factor,Reservoir Type,Flow Mechanism,Production Stability,gor_plot,GOR_Trend_Class,watercut,Watercut_Trend_Class,pi,PI_Trend_Class
2011-12-22,7,24.0,3025.0,202.191,937.672,77.30219,341.746,89.372,31747.0,23029.0,34586.0,6593.0,2678.0,2809.0,527.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0489171023151607,aSolGOR,0.16443057722308893,Incre,-3.0605714285714285,Incre
2011-12-23,7,24.0,3037.0,202.181,946.266,73.54937,349.865,90.307,34324.0,24885.0,37346.0,7198.0,2577.0,2760.0,605.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.071012805587893,aSolGOR,0.19013199245757384,Incre,-2.986095017381228,Incre
2011-12-24,7,24.0,3043.0,202.175,951.305,72.07573,353.441,90.803,36856.0,26708.0,40059.0,7859.0,2532.0,2713.0,661.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0714849921011058,aSolGOR,0.2070153460695271,Incre,-2.954492415402567,Incre
2011-12-25,7,24.0,3043.0,202.184,944.125,72.52885,353.067,90.198,39438.0,28583.0,42870.0,8482.0,2582.0,2811.0,623.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0886909372579396,aSolGOR,0.19438377535101403,Incre,-3.012835472578763,Incre
2011-12-26,7,24.0,3045.0,202.195,955.375,72.72959,351.473,91.411,42012.0,30447.0,45720.0,9162.0,2574.0,2850.0,680.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1072261072261071,aSolGOR,0.20897357098955133,Incre,-3.0105263157894737,Incre
2011-12-27,7,24.0,3044.0,202.198,950.732,72.93774,350.688,91.349,44562.0,32292.0,48417.0,9629.0,2550.0,2697.0,467.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0576470588235294,aSolGOR,0.15478952601922438,Incre,-2.9789719626168223,Incre
2011-12-28,7,24.0,3042.0,202.201,945.459,73.33445,349.276,91.164,47211.0,34206.0,51245.0,10397.0,2649.0,2828.0,768.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0675726689316722,aSolGOR,0.2247585601404741,Incre,-3.0874125874125875,Incre
2011-12-29,7,24.0,3041.0,202.209,942.625,73.61723,348.792,90.902,49852.0,36124.0,54140.0,11131.0,2641.0,2895.0,734.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0961756910261264,aSolGOR,0.21748148148148147,Incre,-3.0745052386495924,Incre
2011-12-30,7,24.0,3041.0,202.215,940.237,73.73479,348.692,90.489,52492.0,38040.0,57080.0,11915.0,2640.0,2940.0,784.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1136363636363635,aSolGOR,0.22897196261682243,Incre,-3.0733410942956927,Incre
2011-12-31,7,24.0,3041.0,202.219,943.458,73.4234,348.649,91.117,55113.0,40019.0,60027.0,12668.0,2621.0,2947.0,753.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1243800076306754,aSolGOR,0.2231772377000593,Incre,-3.051222351571595,Incre
2012-01-01,7,24.0,3040.0,202.228,937.774,73.83465,348.171,90.136,57744.0,41929.0,62827.0,13459.0,2631.0,2800.0,791.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0642341315089319,aSolGOR,0.23115137346580947,Incre,-3.0593023255813954,Incre
2012-01-02,7,24.0,3038.0,202.234,933.682,74.12605,347.274,89.794,60373.0,43836.0,65710.0,14307.0,2629.0,2883.0,848.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.096614682388741,aSolGOR,0.2438884095484613,Incre,-3.0498839907192576,Incre
2012-01-03,7,24.0,3037.0,202.24,943.776,74.23099,345.454,91.124,62986.0,45736.0,68578.0,15101.0,2613.0,2868.0,794.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.097588978185993,aSolGOR,0.23304960375697095,Incre,-3.0278099652375436,Incre
2012-01-04,7,24.0,3038.0,202.248,942.334,74.06503,345.488,90.965,65586.0,47630.0,71449.0,15851.0,2600.0,2871.0,750.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1042307692307691,aSolGOR,0.22388059701492538,Incre,-3.0162412993039442,Incre
2012-01-05,7,24.0,3037.0,202.256,942.586,74.13604,345.372,90.628,68189.0,49525.0,74337.0,16393.0,2603.0,2888.0,542.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1094890510948905,aSolGOR,0.1723370429252782,Incre,-3.0162224797219004,Incre
2012-01-06,7,24.0,3037.0,202.264,943.616,74.09392,345.627,90.524,70789.0,51416.0,77228.0,16944.0,2600.0,2891.0,551.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.111923076923077,aSolGOR,0.17486512218343384,Incre,-3.0127462340672073,Incre
2012-01-07,7,24.0,3036.0,202.272,949.813,72.82486,344.541,90.738,73384.0,53305.0,80121.0,17654.0,2595.0,2893.0,710.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1148362235067437,aSolGOR,0.21482602118003025,Incre,-3.0034722222222223,Incre
2012-01-08,7,24.0,3036.0,202.281,953.678,72.94007,343.845,90.699,75977.0,55192.0,82998.0,18234.0,2593.0,2877.0,580.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.109525645969919,aSolGOR,0.18279231011660887,Incre,-3.0011574074074074,Incre
2012-01-09,7,22.83,3127.0,202.157,873.842,60.41023,404.238,87.364,77994.0,56727.0,85338.0,18749.0,2017.0,2340.0,515.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.160138820029747,aSolGOR,0.2033965244865719,Incre,-2.609314359637775,Incre
2012-01-10,7,24.0,3042.0,202.255,938.323,71.87259,348.81,89.363,80565.0,58596.0,88122.0,19355.0,2571.0,2784.0,606.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0828471411901983,aSolGOR,0.1907459867799811,Incre,-2.9965034965034967,Incre
2012-01-11,7,24.0,3035.0,202.28,959.273,74.67883,342.863,90.054,83144.0,60470.0,90944.0,20048.0,2579.0,2822.0,693.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.09422256688639,aSolGOR,0.21179706601466994,Incre,-2.9815028901734104,Incre
2012-01-12,7,24.0,3033.0,202.294,956.091,75.14006,342.58,88.81,85724.0,62342.0,93675.0,20674.0,2580.0,2731.0,626.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0585271317829457,aSolGOR,0.1952588895820337,Incre,-2.9757785467128026,Incre
2012-01-13,7,24.0,3031.0,202.31,953.278,75.04702,341.543,88.357,88292.0,64204.0,96502.0,21369.0,2568.0,2827.0,695.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1008566978193146,aSolGOR,0.21299417713760344,Incre,-2.95512082853855,Incre
2012-01-14,7,24.0,3027.0,202.334,960.48,75.24943,338.875,88.655,90838.0,66051.0,99326.0,22259.0,2546.0,2824.0,890.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1091908876669285,aSolGOR,0.2590221187427241,Incre,-2.9163802978235966,Incre
2012-01-15,7,24.0,3023.0,202.357,977.232,75.23974,336.091,89.582,93355.0,67877.0,101987.0,23123.0,2517.0,2661.0,864.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0572109654350417,aSolGOR,0.25554569653948533,Incre,-2.8700114025085517,Incre
2012-01-16,7,24.0,3018.0,202.386,987.624,75.16455,333.663,88.397,95845.0,69679.0,104733.0,24050.0,2490.0,2746.0,927.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1028112449799197,aSolGOR,0.2712906057945566,Incre,-2.82312925170068,Incre
2012-01-17,7,24.0,3014.0,202.409,908.19,75.23368,330.513,89.467,98298.0,71456.0,107401.0,24978.0,2453.0,2668.0,928.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0876477782307379,aSolGOR,0.27447500739426206,Incre,-2.7686230248306996,Incre
2012-01-18,7,24.0,3013.0,202.432,928.691,75.15432,328.458,90.487,100642.0,73152.0,110013.0,26100.0,2344.0,2612.0,1122.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1143344709897611,aSolGOR,0.3237160992498557,Incre,-2.6426155580608794,Incre
2012-01-19,7,24.0,3011.0,202.451,946.933,75.17542,327.169,90.815,102966.0,74834.0,112548.0,27198.0,2324.0,2535.0,1098.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0907917383820998,aSolGOR,0.32086499123319695,Incre,-2.6141732283464565,Incre
2012-01-20,7,24.0,3009.0,202.472,945.437,75.19635,326.119,89.069,105280.0,76508.0,115082.0,28514.0,2314.0,2534.0,1316.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0950734658599828,aSolGOR,0.362534435261708,Incre,-2.5970819304152637,Incre
2012-01-21,7,24.0,3009.0,202.49,953.857,75.25085,324.642,89.458,107574.0,78176.0,117544.0,29834.0,2294.0,2462.0,1320.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.073234524847428,aSolGOR,0.36524626452684006,Incre,-2.574635241301908,Incre
2012-01-22,7,24.0,3010.0,202.503,960.311,75.24938,323.971,89.234,109855.0,79839.0,119999.0,31152.0,2281.0,2455.0,1318.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0762823323103903,aSolGOR,0.36621283689913864,Incre,-2.5629213483146067,Incre
2012-01-23,7,24.0,3021.0,202.505,974.678,74.02601,328.974,89.121,111861.0,81357.0,122209.0,32283.0,2006.0,2210.0,1131.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1016949152542372,aSolGOR,0.36053554351291045,Incre,-2.2821387940841866,Incre
2012-01-24,7,24.0,3026.0,202.532,992.99,75.26627,325.44,89.632,114081.0,83011.0,124684.0,33536.0,2220.0,2475.0,1253.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.114864864864865,aSolGOR,0.3607831845666571,Incre,-2.540045766590389,Incre
2012-01-25,7,24.0,3046.0,202.507,1008.61,75.26082,327.411,91.188,116379.0,84677.0,127150.0,34879.0,2298.0,2466.0,1343.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.073107049608355,aSolGOR,0.36885471024443833,Incre,-2.690866510538642,Incre
2012-01-26,7,23.33,3109.0,202.427,970.59,64.59806,367.97,88.923,118356.0,86147.0,129408.0,36015.0,1977.0,2258.0,1136.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1421345472938795,aSolGOR,0.3649212977834886,Incre,-2.4993678887484196,Incre
2012-01-27,7,24.0,3067.0,202.478,1021.07,72.12867,338.19,90.857,120566.0,87755.0,131854.0,37295.0,2210.0,2446.0,1280.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1067873303167421,aSolGOR,0.3667621776504298,Incre,-2.6530612244897958,Incre
2012-01-28,7,24.0,3046.0,202.541,1030.52,81.16175,316.078,91.587,122879.0,89437.0,134406.0,38684.0,2313.0,2552.0,1389.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.103329009943796,aSolGOR,0.3752025931928687,Incre,-2.708430913348946,Incre
2012-01-29,7,24.0,3044.0,202.568,1046.04,83.68664,310.605,92.087,125232.0,91148.0,136967.0,40036.0,2353.0,2561.0,1352.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0883977900552486,aSolGOR,0.3649122807017544,Incre,-2.7488317757009346,Incre
2012-01-30,7,24.0,3045.0,202.587,1053.19,85.11596,308.021,91.8,127592.0,92866.0,139545.0,41436.0,2360.0,2578.0,1400.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0923728813559321,aSolGOR,0.3723404255319149,Incre,-2.760233918128655,Incre
2012-01-31,7,24.0,3049.0,202.6,1062.8,85.23858,307.477,92.136,129943.0,94579.0,142148.0,42899.0,2351.0,2603.0,1463.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1071884304551254,aSolGOR,0.38358678552700576,Incre,-2.7626321974148063,Incre
2012-02-01,7,24.0,3056.0,202.608,1080.17,84.21978,308.368,92.35,132279.0,96278.0,144681.0,44355.0,2336.0,2533.0,1456.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.084332191780822,aSolGOR,0.38396624472573837,Incre,-2.7677725118483414,Incre
2012-02-02,7,24.0,3071.0,202.607,1088.31,81.74401,315.79,92.204,134552.0,97936.0,147095.0,45822.0,2273.0,2414.0,1467.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0620325560932689,aSolGOR,0.39224598930481286,Incre,-2.7418576598311217,Incre
2012-02-03,7,24.0,3084.0,202.588,1102.09,77.16578,323.094,92.666,136694.0,99557.0,149596.0,47312.0,2142.0,2501.0,1490.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1676003734827265,aSolGOR,0.4102422907488987,Incre,-2.625,Incre
2012-02-04,7,24.0,3111.0,202.56,1101.44,72.82127,342.383,91.392,138750.0,101070.0,151801.0,49068.0,2056.0,2205.0,1756.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0724708171206225,aSolGOR,0.46065057712486884,Incre,-2.605830164765526,Incre
2012-02-05,7,24.0,3096.0,202.599,1110.72,74.07477,331.251,90.752,140879.0,102620.0,154150.0,50515.0,2129.0,2349.0,1447.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1033348990136214,aSolGOR,0.4046420581655481,Incre,-2.648009950248756,Incre
2012-02-06,7,24.0,3100.0,202.609,1123.52,74.03822,330.521,91.204,142996.0,104164.0,156480.0,51586.0,2117.0,2330.0,1071.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.100614076523382,aSolGOR,0.33594730238393977,Incre,-2.64625,Incre
2012-02-07,7,24.0,3115.0,202.598,1143.08,73.20918,336.329,92.859,145066.0,105686.0,158698.0,53094.0,2070.0,2218.0,1508.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0714975845410628,aSolGOR,0.42146450531022916,Incre,-2.6369426751592355,Incre
2012-02-08,7,24.0,3097.0,202.642,1152.26,76.25191,323.901,92.97,147229.0,107264.0,161056.0,54742.0,2163.0,2358.0,1648.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0901525658807212,aSolGOR,0.43243243243243246,Incre,-2.6936488169364883,Incre
2012-02-09,7,24.0,3099.0,202.65,1159.28,76.21528,323.24,93.065,149380.0,108833.0,163399.0,56382.0,2151.0,2343.0,1640.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.089260808926081,aSolGOR,0.4326035346874176,Incre,-2.6853932584269664,Incre
2012-02-10,7,24.0,3103.0,202.653,957.654,75.99397,324.173,92.73,151504.0,110385.0,165743.0,57974.0,2124.0,2344.0,1592.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.103578154425612,aSolGOR,0.4284176533907427,Incre,-2.6649937264742785,Incre
2012-02-11,7,24.0,3113.0,202.649,963.287,74.47339,327.084,93.208,153557.0,111879.0,168009.0,59712.0,2053.0,2266.0,1738.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1037506088650755,aSolGOR,0.4584542337114218,Incre,-2.60864040660737,Incre
2012-02-12,7,24.0,3146.0,202.611,969.855,69.93827,347.098,93.188,155465.0,113261.0,170028.0,61393.0,1908.0,2019.0,1681.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0581761006289307,aSolGOR,0.4683755920869323,Incre,-2.5305039787798407,Incre
2012-02-13,7,24.0,3160.0,202.556,961.09,66.40357,356.764,93.253,157334.0,114594.0,172080.0,63081.0,1869.0,2052.0,1688.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0979133226324238,aSolGOR,0.4745572111329772,Incre,-2.5256756756756755,Incre
2012-02-14,7,13.59,3157.0,202.605,944.693,64.48433,332.652,92.28,158390.0,115361.0,173242.0,63960.0,1056.0,1162.0,879.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1003787878787878,aSolGOR,0.4542635658914729,Incre,-1.4212651413189772,Incre
2012-02-15,7,13.8,3113.0,202.581,813.666,70.47561,344.15,90.697,159419.0,116091.0,174358.0,64599.0,1029.0,1116.0,639.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0845481049562682,aSolGOR,0.3830935251798561,Incre,-1.3074968233799238,Incre
2012-02-16,7,24.0,3104.0,202.607,926.053,70.73496,344.01,90.122,161473.0,117586.0,176581.0,66302.0,2054.0,2223.0,1703.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0822784810126582,aSolGOR,0.4532871972318339,Incre,-2.580402010050251,Incre
2012-02-17,7,24.0,3109.0,202.623,966.334,70.76733,341.375,89.831,163493.0,119057.0,178806.0,67954.0,2020.0,2225.0,1652.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1014851485148516,aSolGOR,0.44989106753812635,Incre,-2.553729456384324,Incre
2012-02-18,7,22.04,3182.0,202.534,880.199,63.0327,379.576,87.544,165099.0,120226.0,180559.0,69332.0,1606.0,1753.0,1378.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0915317559153175,aSolGOR,0.46179624664879354,Incre,-2.2367688022284122,Incre
2012-02-19,7,24.0,3112.0,202.683,995.342,71.58594,338.756,92.015,167113.0,121693.0,182810.0,71118.0,2014.0,2251.0,1786.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1176762661370407,aSolGOR,0.47,Incre,-2.5558375634517767,Incre
2012-02-20,7,24.0,3116.0,202.686,1011.44,70.8372,335.517,93.02,169086.0,123130.0,185022.0,72913.0,1973.0,2212.0,1795.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.12113532691333,aSolGOR,0.476380042462845,Incre,-2.516581632653061,Incre
2012-02-21,7,24.0,3121.0,202.694,1020.28,72.83685,332.81,93.112,171104.0,124600.0,187284.0,74769.0,2018.0,2262.0,1856.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1209117938553024,aSolGOR,0.47909137842023747,Incre,-2.5905006418485237,Incre
2012-02-22,7,24.0,3127.0,202.703,1029.24,72.93807,331.31,93.202,173102.0,126059.0,189455.0,76619.0,1998.0,2171.0,1850.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0865865865865867,aSolGOR,0.4807692307692308,Incre,-2.5847347994825354,Incre
2012-02-23,7,23.5,3178.0,202.675,1014.92,65.90551,357.62,92.432,174832.0,127347.0,191440.0,78211.0,1730.0,1985.0,1592.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1473988439306357,aSolGOR,0.47922937989163156,Incre,-2.3961218836565097,Incre
2012-02-24,7,24.0,3139.0,202.717,1042.22,72.29625,333.492,92.812,176828.0,128821.0,193640.0,80151.0,1996.0,2200.0,1940.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1022044088176353,aSolGOR,0.4928861788617886,Incre,-2.6228646517739818,Incre
2012-02-25,7,18.5,3118.0,200.728,1024.29,69.43099,333.92,89.755,178471.0,130033.0,195412.0,81541.0,1643.0,1772.0,1390.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0785149117468047,aSolGOR,0.45829212001318825,Incre,-2.101023017902813,Incre
2012-02-26,7,19.69,3237.0,202.571,951.672,59.27711,388.348,87.49,179902.0,131101.0,197006.0,83674.0,1431.0,1594.0,2133.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.113906359189378,aSolGOR,0.5984848484848485,Incre,-2.158371040723982,Incre
2012-02-27,7,17.6,3148.0,202.75,989.649,67.01692,332.549,92.65,181456.0,132225.0,198732.0,86114.0,1554.0,1726.0,2440.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1106821106821108,aSolGOR,0.6109163745618428,Incre,-2.0664893617021276,Incre
2012-02-28,7,23.5,3249.0,202.414,996.632,54.65945,416.165,85.964,183189.0,133465.0,200600.0,87904.0,1733.0,1868.0,1790.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0778995960761686,aSolGOR,0.5080896962815782,Incre,-2.662058371735791,Incre
2012-02-29,7,24.0,3141.0,202.601,1094.81,62.79044,373.1,92.539,185261.0,134952.0,202871.0,89712.0,2072.0,2271.0,1808.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.096042471042471,aSolGOR,0.465979381443299,Incre,-2.729907773386034,Incre
2012-03-01,7,24.0,3142.0,202.558,1126.17,60.89497,377.573,92.101,187274.0,136394.0,205074.0,91514.0,2013.0,2203.0,1802.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0943864878291107,aSolGOR,0.472346002621232,Incre,-2.6556728232189974,Incre
2012-03-02,7,20.83,3141.0,202.529,1140.56,59.83447,378.777,91.668,188996.0,137626.0,206876.0,93092.0,1722.0,1802.0,1578.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0464576074332173,aSolGOR,0.4781818181818182,Incre,-2.268774703557312,Incre
2012-03-03,7,13.34,3137.0,202.481,844.994,63.66892,367.697,90.094,190199.0,138492.0,208160.0,93899.0,1203.0,1284.0,807.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0673316708229426,aSolGOR,0.4014925373134328,Incre,-1.5766710353866318,Incre
2012-03-04,7,24.0,3081.0,202.569,1082.68,67.704,347.312,92.56,192372.0,140045.0,210499.0,96304.0,2173.0,2339.0,2405.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0763920846755637,aSolGOR,0.5253385757972914,Incre,-2.653235653235653,Incre
2012-03-05,7,24.0,3068.0,202.554,1122.53,67.80204,341.27,92.738,194501.0,141569.0,212752.0,98203.0,2129.0,2253.0,1899.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0582433067167685,aSolGOR,0.4714498510427011,Incre,-2.558894230769231,Incre
2012-03-06,7,23.67,3110.0,202.472,1096.84,61.12472,364.594,91.452,196251.0,142829.0,214677.0,99643.0,1750.0,1925.0,1440.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1,aSolGOR,0.45141065830721006,Incre,-2.2151898734177213,Incre
2012-03-07,7,15.33,3084.0,202.459,1110.02,60.39289,354.537,92.212,197522.0,143762.0,216079.0,100612.0,1271.0,1402.0,969.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.103068450039339,aSolGOR,0.43258928571428573,Incre,-1.5575980392156863,Incre
2012-03-08,7,24.0,3056.0,202.506,1130.04,64.27129,337.488,92.725,199380.0,145153.0,218150.0,102176.0,1858.0,2071.0,1564.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1146393972012918,aSolGOR,0.4570426651081239,Incre,-2.2014218009478674,Incre
2012-03-09,7,24.0,3043.0,202.569,1145.78,70.19005,323.78,92.459,201281.0,146563.0,220277.0,103832.0,1901.0,2127.0,1656.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1188847974750131,aSolGOR,0.46556086589822887,Incre,-2.2182030338389733,Incre
2012-03-10,7,24.0,3041.0,202.616,1042.4,73.66667,313.832,93.111,203211.0,147977.0,222364.0,105890.0,1930.0,2087.0,2058.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0813471502590672,aSolGOR,0.5160481444332999,Incre,-2.2467986030267753,Incre
2012-03-11,7,24.0,3061.0,202.612,987.459,70.74774,319.834,92.999,205070.0,149343.0,224442.0,107666.0,1859.0,2078.0,1776.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1178052716514255,aSolGOR,0.48858321870701515,Incre,-2.2157330154946364,Incre
2012-03-12,7,24.0,3053.0,202.648,991.7,76.12645,310.351,92.131,206986.0,150732.0,226497.0,109704.0,1916.0,2055.0,2038.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.0725469728601253,aSolGOR,0.5154274152756702,Incre,-2.2621015348288074,Incre
2012-03-13,7,24.0,3041.0,202.651,988.308,79.85003,303.014,91.383,208949.0,152219.0,228661.0,111569.0,1963.0,2164.0,1865.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.1023942944472747,aSolGOR,0.48719958202716823,Incre,-2.2852153667054713,Incre
2012-03-14,7,24.0,3033.0,202.632,980.423,79.99953,300.814,90.648,210893.0,153628.0,230819.0,113693.0,1944.0,2158.0,2124.0,3821.0,KEMA,4200.0,4000.0,3900.0,600.0,1.45,Undersat,GL,Unsteady,1.110082304526749,aSolGOR,0.5221238938053098,Incre,-2.2422145328719725,Incre
